key;message_id;scope;source_type;source_locator;classification;active_in_app;source_hash;source_de;protected_tokens;notes;en;ro;el;es;fr
method.egfr_t790m_c797s.info;msg_081adc304b56d959;methods;catalog;catalog[egfr_t790m_c797s].info;translatable;True;081adc304b56d9594a4712226ecaf070ebd6b57ed37f5d8504ba020387a7d4e8;Gezielte Resistenzanalyse bei EGFR-mutiertem NSCLC.;EGFR;;Targeted resistance analysis in EGFR-mutated NSCLC.;Analiză țintită a rezistenței în NSCLC cu mutație EGFR.;Στοχευμένη ανάλυση αντοχής σε NSCLC με μετάλλαξη EGFR.;Análisis dirigido de resistencia en NSCLC con mutación de EGFR.;Analyse ciblée de résistance dans un NSCLC muté EGFR.
method.egfr_t790m_c797s.label;msg_35d86039d1e8cfa0;methods;catalog;catalog[egfr_t790m_c797s].label;translatable;True;35d86039d1e8cfa03b9d014b72a17da6e841e164206a35d86729de9713b9540c;EGFR-Resistenzanalyse (z. B. T790M/C797S);C797S | EGFR | T790M;;EGFR resistance analysis (e.g. T790M/C797S);Analiza rezistenței EGFR (de ex. T790M/C797S);Ανάλυση αντοχής EGFR (π.χ. T790M/C797S);Análisis de resistencia de EGFR (p. ej., T790M/C797S);Analyse de résistance EGFR (p. ex. T790M/C797S)
method.emt_invasion_panel.category;msg_cd5dd47799923d32;methods;catalog;catalog[emt_invasion_panel].category;review;True;cd5dd47799923d3260cb559ec67998da3dde269a9039fa97ce7ebd1067e7c148;Histologie/IHC;IHC;;Histology/IHC;Histologie/IHC;Ιστολογία/IHC;Histología/IHC;Histologie/IHC
method.emt_invasion_panel.covers.0;msg_1865174d2046371e;methods;catalog;catalog[emt_invasion_panel].covers[0];protected;True;1865174d2046371eb932c6278bf6e096b6306ddfa46fe59399a06f4409a1740f;EMT;;;;;;;
method.emt_invasion_panel.covers.1;msg_9995877d11b77ca3;methods;catalog;catalog[emt_invasion_panel].covers[1];review;True;9995877d11b77ca3ffeef825a9a21f0ea3702504ad6cb2cedb5664f576fb3f66;Invasion;;;Invasion;Invazie;Διήθηση;Invasión;Invasion
method.emt_invasion_panel.info;msg_3c128eca20ea42bc;methods;catalog;catalog[emt_invasion_panel].info;translatable;True;3c128eca20ea42bc325374c57b8367978fc0c6c23a11eb1aea3cd95bca6a1b03;Morphologie zu Hallmark-Interpretation verbinden.;;;Link morphology to hallmark interpretation.;Corelați morfologia cu interpretarea hallmark-urilor.;Συνδέστε τη μορφολογία με την ερμηνεία των hallmarks.;Relacionar la morfología con la interpretación de los hallmarks.;Relier la morphologie à l’interprétation des hallmarks.
method.emt_invasion_panel.label;msg_bf61c7034f72a32d;methods;catalog;catalog[emt_invasion_panel].label;translatable;True;bf61c7034f72a32ddb9c6292f814d0162a5c775f1f3877820eab85a8b488ba6a;Invasionsfront-/EMT-Kontext: E-Cadherin, Vimentin, β-Catenin;;;Invasive-front/EMT context: E-cadherin, vimentin, β-catenin;Contextul frontului de invazie/EMT: E-cadherină, vimentină, β-catenină;Πλαίσιο μετώπου διήθησης/EMT: E-cadherin, vimentin, β-catenin;Contexto del frente invasivo/EMT: E-cadherina, vimentina, β-catenina;Contexte du front d’invasion/EMT : E-cadhérine, vimentine, β-caténine
method.epigenetic_heme_panel.category;msg_4435e9003c54f80e;methods;catalog;catalog[epigenetic_heme_panel].category;protected;True;4435e9003c54f80e4d0bf7caad4b6dc41eed44280b7c6e62ee084550f71dce70;NGS;NGS;;;;;;
method.epigenetic_heme_panel.covers.0;msg_62244a8bb202bd2d;methods;catalog;catalog[epigenetic_heme_panel].covers[0];protected;True;62244a8bb202bd2d3e08775462d4a93d80841903176965c82a6ac08a8b418547;DNMT3A;DNMT3A;;;;;;
method.epigenetic_heme_panel.covers.1;msg_1de00d1c8b04810e;methods;catalog;catalog[epigenetic_heme_panel].covers[1];protected;True;1de00d1c8b04810ed5d938beb222ed1784476f99edce5d58c9183bce78ed6bd7;TET2;TET2;;;;;;
method.epigenetic_heme_panel.covers.2;msg_3e68404a1b5b0ab7;methods;catalog;catalog[epigenetic_heme_panel].covers[2];protected;True;3e68404a1b5b0ab7d529b65d9b2035ef9a4db19c5a62e028393c8a4f8dab504c;ASXL1;ASXL1;;;;;;
method.epigenetic_heme_panel.covers.3;msg_ec0901093fd91ac5;methods;catalog;catalog[epigenetic_heme_panel].covers[3];protected;True;ec0901093fd91ac5752a0a4adf6b660c45917a73c4a4bc2ab2f638a84546855f;TP53;TP53;;;;;;
method.epigenetic_heme_panel.info;msg_728f810c06351361;methods;catalog;catalog[epigenetic_heme_panel].info;review;True;728f810c063513619d0a6075f44ea69f5008425df6b8c5d74fa3c6db057b1356;CHIP-/MDS-/AML-Kontext.;;;CHIP/MDS/AML context.;Context CHIP/MDS/AML.;Πλαίσιο CHIP/MDS/AML.;Contexto CHIP/MDS/AML.;Contexte CHIP/MDS/AML.
method.epigenetic_heme_panel.label;msg_fb24ebc601b53640;methods;catalog;catalog[epigenetic_heme_panel].label;translatable;True;fb24ebc601b53640df841c4b7bc209dadac8c8b99177ef73a3caeaa4cd9ba484;Hämatologisches Panel: DNMT3A/TET2/ASXL1/TP53;ASXL1 | DNMT3A | TET2 | TP53;;Haematology panel: DNMT3A/TET2/ASXL1/TP53;Panel hematologic: DNMT3A/TET2/ASXL1/TP53;Αιματολογικό panel: DNMT3A/TET2/ASXL1/TP53;Panel hematológico: DNMT3A/TET2/ASXL1/TP53;Panel hématologique : DNMT3A/TET2/ASXL1/TP53
method.erbb2_variant_ngs.category;msg_4435e9003c54f80e;methods;catalog;catalog[erbb2_variant_ngs].category;protected;True;4435e9003c54f80e4d0bf7caad4b6dc41eed44280b7c6e62ee084550f71dce70;NGS;NGS;;;;;;
method.erbb2_variant_ngs.covers.0;msg_fe335ef7b572df54;methods;catalog;catalog[erbb2_variant_ngs].covers[0];translatable;True;fe335ef7b572df541a68e3af835823ef7344acf566a627f0ae2ca31095c29af3;ERBB2 VUS;ERBB2 | VUS;;ERBB2 VUS;VUS ERBB2;VUS ERBB2;VUS de ERBB2;VUS ERBB2
method.erbb2_variant_ngs.info;msg_1f8395640d693c22;methods;catalog;catalog[erbb2_variant_ngs].info;translatable;True;1f8395640d693c22dfd4ec352490f81efd8c98a0994b63ef7462fd7525db3faa;Simulation einer bereits gefundenen seltenen ERBB2-Missense-Variante.;ERBB2;;Simulation of an already detected rare ERBB2 missense variant.;Simularea unei variante rare missense ERBB2 deja identificate.;Προσομοίωση ήδη ανιχνευμένης σπάνιας missense παραλλαγής ERBB2.;Simulación de una variante missense rara de ERBB2 ya detectada.;Simulation d’un variant missense rare d’ERBB2 déjà détecté.
method.erbb2_variant_ngs.label;msg_31143d3d755a0914;methods;catalog;catalog[erbb2_variant_ngs].label;translatable;True;31143d3d755a0914a8dbf0463ac80992ff3acc1d56402b29bbc6445130e334ac;ERBB2-Variante aus Tumor-NGS bewerten;ERBB2 | NGS;;Assess an ERBB2 variant from tumour NGS;Evaluarea unei variante ERBB2 din NGS tumoral;Αξιολόγηση παραλλαγής ERBB2 από NGS όγκου;Evaluar una variante de ERBB2 procedente de NGS tumoral;Évaluer un variant ERBB2 issu du NGS tumoral
method.ffpe_artifact_review.category;msg_5f9e03ce93befb0a;methods;catalog;catalog[ffpe_artifact_review].category;review;True;5f9e03ce93befb0aeb63ce03d4ef26ad4e6ecdfbdcfa0e96aaa93581f97f656f;Bioinformatik;;;Bioinformatics;Bioinformatică;Βιοπληροφορική;Bioinformática;Bio-informatique
method.ffpe_artifact_review.covers.0;msg_eea052ac7906fdb9;methods;catalog;catalog[ffpe_artifact_review].covers[0];translatable;True;eea052ac7906fdb9919eabba751fe5e0990e0deb86e343b3b86d6df58e94503f;FFPE Artefakt;FFPE;;FFPE artefact;Artefact FFPE;Τεχνούργημα FFPE;Artefacto FFPE;Artéfact FFPE
method.ffpe_artifact_review.info;msg_80d751765dbf25db;methods;catalog;catalog[ffpe_artifact_review].info;translatable;True;80d751765dbf25db4a3657ca51e651af5c080c641e6d895fd4eb7b92df27ca6a;C>T/G>A-Artefakte bei niedriger VAF einordnen.;VAF;;Interpret C>T/G>A artefacts at low VAF.;Interpretarea artefactelor C>T/G>A la VAF scăzută.;Ερμηνεία τεχνουργημάτων C>T/G>A σε χαμηλό VAF.;Interpretar artefactos C>T/G>A con VAF baja.;Interpréter les artéfacts C>T/G>A à faible VAF.
method.ffpe_artifact_review.label;msg_8af9d2bb74db63a2;methods;catalog;catalog[ffpe_artifact_review].label;translatable;True;8af9d2bb74db63a29fc1229010d1f352faa0c4cd066a90be7fe235f84f6a8f39;FFPE-Artefakt-Review / UDG-Kontext;FFPE;;FFPE artefact review / UDG context;Revizuirea artefactelor FFPE / context UDG;Έλεγχος τεχνουργημάτων FFPE / πλαίσιο UDG;Revisión de artefactos FFPE / contexto UDG;Revue des artéfacts FFPE / contexte UDG
method.fgfr2_fusion.category;msg_8f732e48eafaf3dc;methods;catalog;catalog[fgfr2_fusion].category;protected;True;8f732e48eafaf3dc98ab0b42a9bb2d1b881db87b69ad87c768b17619eb5cd38b;NGS/FISH;FISH | NGS;;;;;;
method.fgfr2_fusion.covers.0;msg_278477062a723245;methods;catalog;catalog[fgfr2_fusion].covers[0];translatable;True;278477062a72324558a61fe39a65fc91ef06d2d2f47d229e997c2f066388125d;FGFR2 Fusion;FGFR2;;FGFR2 fusion;Fuziune FGFR2;Σύντηξη FGFR2;Fusión FGFR2;Fusion FGFR2
method.fgfr2_fusion.info;msg_e2bdd6cbeaf28a76;methods;catalog;catalog[fgfr2_fusion].info;translatable;True;e2bdd6cbeaf28a7676cfb6177c91fd2e724989b5209b1184f1d7b7bfe1946aef;Therapie-/Studienrelevanz beim Cholangiozellulären Karzinom.;;;Treatment/trial relevance in cholangiocarcinoma.;Relevanță terapeutică/pentru studii în colangiocarcinom.;Θεραπευτική σημασία/σημασία για μελέτες στο χολαγγειοκαρκίνωμα.;Relevancia terapéutica/para ensayos en el colangiocarcinoma.;Pertinence thérapeutique/pour les essais dans le cholangiocarcinome.
method.fgfr2_fusion.label;msg_b8c227bb8c2ffd3a;methods;catalog;catalog[fgfr2_fusion].label;protected;True;b8c227bb8c2ffd3aa35037255618740158803871533b775c59042e5e8292f0d7;FGFR2-Fusionsdiagnostik;FGFR2;;;;;;
method.fusion_fish.category;msg_1673f000f7cedaa2;methods;catalog;catalog[fusion_fish].category;protected;True;1673f000f7cedaa2569d52a93add6cca0c63ff46dff905b09482362fe9a4b7a6;FISH/ISH;FISH;;;;;;
method.fusion_fish.covers.0;msg_09d7515ed4bf73b2;methods;catalog;catalog[fusion_fish].covers[0];review;True;09d7515ed4bf73b21d8708e6638abd1f1747e60bc831fbc51beb9952853560b0;Fusion;;;Fusion;Fuziune;Σύντηξη;Fusión;Fusion
method.fusion_fish.info;msg_8668259aee7d49df;methods;catalog;catalog[fusion_fish].info;translatable;True;8668259aee7d49dfe2840969b23dd7135650bfb5216092b5147963a739c5b38f;Schnelle orthogonale Fusionsabklärung, aber meist partnerlimitiert.;;;Rapid orthogonal fusion testing, but usually partner-limited.;Testare ortogonală rapidă a fuziunilor, dar de regulă limitată la parteneri cunoscuți.;Ταχεία ορθογώνια διερεύνηση σύντηξης, αλλά συνήθως με περιορισμό ως προς τον εταίρο.;Estudio ortogonal rápido de fusiones, aunque normalmente limitado por el socio de fusión.;Recherche orthogonale rapide de fusion, mais généralement limitée au partenaire.
method.fusion_fish.label;msg_0cb397a27405c353;methods;catalog;catalog[fusion_fish].label;translatable;True;0cb397a27405c353332e2d2d7bb53f5b48940a7e15305bbf8995836772476d01;Break-apart-/Fusions-FISH (ALK/ROS1/RET/NTRK etc.);ALK | FISH | RET | ROS1;;Break-apart/fusion FISH (ALK/ROS1/RET/NTRK etc.);FISH break-apart/de fuziune (ALK/ROS1/RET/NTRK etc.);FISH break-apart/σύντηξης (ALK/ROS1/RET/NTRK κ.λπ.);FISH break-apart/de fusión (ALK/ROS1/RET/NTRK, etc.);FISH break-apart/de fusion (ALK/ROS1/RET/NTRK, etc.)
method.fusion_rna_ngs.category;msg_4435e9003c54f80e;methods;catalog;catalog[fusion_rna_ngs].category;protected;True;4435e9003c54f80e4d0bf7caad4b6dc41eed44280b7c6e62ee084550f71dce70;NGS;NGS;;;;;;
method.fusion_rna_ngs.covers.0;msg_c154acd873c68041;methods;catalog;catalog[fusion_rna_ngs].covers[0];protected;True;c154acd873c680412451994ed8a3e33c9a12c45830edf54c67f098f140c21355;ALK;ALK;;;;;;
method.fusion_rna_ngs.covers.1;msg_5dba86462f93217c;methods;catalog;catalog[fusion_rna_ngs].covers[1];protected;True;5dba86462f93217c33f436ffc40174fd08c2d9706ecb2075781eb38b9c205929;ROS1;ROS1;;;;;;
method.fusion_rna_ngs.covers.2;msg_e961e779171076be;methods;catalog;catalog[fusion_rna_ngs].covers[2];protected;True;e961e779171076bedbea9cc412e632e7f0ef162348f38175b2d26cd7f427bfe6;RET;RET;;;;;;
method.fusion_rna_ngs.covers.3;msg_c39b24b3ce2ce00c;methods;catalog;catalog[fusion_rna_ngs].covers[3];protected;True;c39b24b3ce2ce00c6fe98cdf619609d5ce47f161ba5af03aa1d17a4431348f74;NTRK;;;;;;;
method.fusion_rna_ngs.covers.4;msg_8a5aa64275dffbe3;methods;catalog;catalog[fusion_rna_ngs].covers[4];protected;True;8a5aa64275dffbe391132526e657ecb6054a2f2bc2ceeebc729bcd83334869d5;NRG1;;;;;;;
method.fusion_rna_ngs.covers.5;msg_79ad2bf7c93cc086;methods;catalog;catalog[fusion_rna_ngs].covers[5];protected;True;79ad2bf7c93cc0867000d90f35143039db2071a1b7b32d7675dd0a96a68285d5;FGFR;;;;;;;
method.fusion_rna_ngs.info;msg_ce976ef88ec25f08;methods;catalog;catalog[fusion_rna_ngs].info;translatable;True;ce976ef88ec25f0830216da0766f26ed3dec32cfb4958a6e0db83e65227fdd58;RNA-basierter Nachweis exprimierter Fusionen, auch mit seltenen Partnern.;RNA;;RNA-based detection of expressed fusions, including rare partners.;Detecție bazată pe RNA a fuziunilor exprimate, inclusiv cu parteneri rari.;Ανίχνευση εκφραζόμενων συντήξεων με βάση το RNA, ακόμη και με σπάνιους εταίρους.;Detección basada en RNA de fusiones expresadas, incluso con socios raros.;Détection fondée sur l’ARN des fusions exprimées, y compris avec des partenaires rares.
method.fusion_rna_ngs.label;msg_3fb68aff1d833233;methods;catalog;catalog[fusion_rna_ngs].label;translatable;True;3fb68aff1d833233ad9fb915a155023b9f7f6306b0d4479d9786003a86629131;RNA-NGS-Fusionspanel erweitert;NGS | RNA | RNA-NGS;;Extended RNA-NGS fusion panel;Panel extins de fuziuni RNA-NGS;Εκτεταμένο panel συντήξεων RNA-NGS;Panel ampliado de fusiones por RNA-NGS;Panel étendu de fusions par RNA-NGS
method.germline_referral.category;msg_0b0e3cb3c97a3cc4;methods;catalog;catalog[germline_referral].category;translatable;True;0b0e3cb3c97a3cc43302a134bd51dd00bf69eb8b1001ad1468089c666cae5010;Genetik / Beratung;;;Genetics / counselling;Genetică / consiliere;Γενετική / συμβουλευτική;Genética / asesoramiento;Génétique / conseil
method.germline_referral.covers.0;msg_b756c91f522c6e47;methods;catalog;catalog[germline_referral].covers[0];review;True;b756c91f522c6e47321f1bcb541efde2b919856a8144c57ad5e6c67a225c4a47;Keimbahnkontext;;;Germline context;Context germinal;Πλαίσιο βλαστικής σειράς;Contexto germinal;Contexte germinal
method.germline_referral.covers.1;msg_30d92cefe64011f6;methods;catalog;catalog[germline_referral].covers[1];review;True;30d92cefe64011f650e55c56564811671abc90f56784a2b76f3dfed8ce0cbcfe;Familienrelevanz;;;Relevance for the family;Relevanță familială;Σημασία για την οικογένεια;Relevancia familiar;Pertinence familiale
method.germline_referral.info;msg_5967ea4a2c11092e;methods;catalog;catalog[germline_referral].info;translatable;True;5967ea4a2c11092edc67e7a7d245ad4f4cb09e06e1e9bf017e344f81cb4bf839;"Keine Laborressource im Block; simuliert die korrekte Weiterleitung bei pathogener/verdächtiger BRCA-Konstellation.";;;"Not a laboratory resource in this block; simulates appropriate referral for a pathogenic/suspicious BRCA finding.";"Nu este o resursă de laborator în acest bloc; simulează trimiterea corectă în cazul unei constelații BRCA patogene/suspecte.";Δεν αποτελεί εργαστηριακό πόρο σε αυτή την ενότητα· προσομοιώνει την ορθή παραπομπή σε παθογόνο/ύποπτη εικόνα BRCA.;"No es un recurso de laboratorio en este bloque; simula la derivación correcta ante una constelación BRCA patógena/sospechosa.";"Ce n’est pas une ressource de laboratoire dans ce bloc ; simule l’orientation correcte en cas de profil BRCA pathogène/suspect."
method.germline_referral.label;msg_cfd0821b21ccdb43;methods;catalog;catalog[germline_referral].label;translatable;True;cfd0821b21ccdb43666ab910573fbbd5a1ba2d6d75f845cd619a9170f4befd68;Humangenetische Beratung / Keimbahnabklärung empfehlen;;;Recommend genetic counselling / germline assessment;Recomandarea consilierii genetice / evaluării germinale;Σύσταση γενετικής συμβουλευτικής / ελέγχου βλαστικής σειράς;Recomendar asesoramiento genético / estudio germinal;Recommander un conseil génétique / bilan germinal
method.glioma_ngs_panel.category;msg_4435e9003c54f80e;methods;catalog;catalog[glioma_ngs_panel].category;protected;True;4435e9003c54f80e4d0bf7caad4b6dc41eed44280b7c6e62ee084550f71dce70;NGS;NGS;;;;;;
method.glioma_ngs_panel.covers.0;msg_9f6cae61c1bc5130;methods;catalog;catalog[glioma_ngs_panel].covers[0];protected;True;9f6cae61c1bc5130fd9263c0b0425fba11dea48f3f4e26cc1a443068cd6bf1de;TERT;TERT;;;;;;
method.glioma_ngs_panel.covers.1;msg_2cd21cae1ce649bc;methods;catalog;catalog[glioma_ngs_panel].covers[1];protected;True;2cd21cae1ce649bc205baae2dbe1ce48628f3609490accd92c32fd5d527d4162;CDKN2A/B;CDKN2A;;;;;;
method.glioma_ngs_panel.covers.2;msg_0b504bf05f76c774;methods;catalog;catalog[glioma_ngs_panel].covers[2];protected;True;0b504bf05f76c77453e952b36582631b2972b964df9dd4f20a517b459cdaa8f4;ATRX;ATRX;;;;;;
method.glioma_ngs_panel.covers.3;msg_ec0901093fd91ac5;methods;catalog;catalog[glioma_ngs_panel].covers[3];protected;True;ec0901093fd91ac5752a0a4adf6b660c45917a73c4a4bc2ab2f638a84546855f;TP53;TP53;;;;;;
method.glioma_ngs_panel.covers.4;msg_427e43cd0a290579;methods;catalog;catalog[glioma_ngs_panel].covers[4];protected;True;427e43cd0a290579fcdbabcee868f11d72560d1fd7df8466da64a5c1f99b6301;EGFR;EGFR;;;;;;
method.glioma_ngs_panel.info;msg_a46b87e0c0eead68;methods;catalog;catalog[glioma_ngs_panel].info;translatable;True;a46b87e0c0eead6896edd0ff903aa5139bec7bba520b1ac7fa2daabe90c9522c;Ergänzende molekulare Klassifikationsmarker, aber kein Ersatz für MGMT-Methylierung.;MGMT;;Additional molecular classification markers, but not a substitute for MGMT methylation.;Markeri moleculari suplimentari de clasificare, dar nu înlocuiesc metilarea MGMT.;Συμπληρωματικοί μοριακοί δείκτες ταξινόμησης, αλλά όχι υποκατάστατο της μεθυλίωσης MGMT.;Marcadores moleculares complementarios de clasificación, pero no sustituyen la metilación de MGMT.;Marqueurs moléculaires complémentaires de classification, mais ne remplaçant pas la méthylation de MGMT.
method.glioma_ngs_panel.label;msg_d71757f69e3d8ed3;methods;catalog;catalog[glioma_ngs_panel].label;review;True;d71757f69e3d8ed3189d1aabcc14cc72a4f5dc77775bf9e7e19cff3d2ace099c;Gliom-/ZNS-NGS-Panel;NGS | ZNS-NGS;;Glioma/CNS NGS panel;Panel NGS pentru gliom/SNC;Panel NGS γλοιώματος/ΚΝΣ;Panel NGS de glioma/SNC;Panel NGS gliome/SNC
method.he_review.category;msg_cd5dd47799923d32;methods;catalog;catalog[he_review].category;review;True;cd5dd47799923d3260cb559ec67998da3dde269a9039fa97ce7ebd1067e7c148;Histologie/IHC;IHC;;Histology/IHC;Histologie/IHC;Ιστολογία/IHC;Histología/IHC;Histologie/IHC
method.he_review.info;msg_96c9badf691c6dab;methods;catalog;catalog[he_review].info;translatable;True;96c9badf691c6dab03c30e6a2162cd3396ef3dcf9754dfba9729dc0767aad520;Basis: Tumoranteil, Nekrose, Makrodissektion.;;;Basis: tumour cell content, necrosis, macrodissection.;Bază: procent tumoral, necroză, macrodisecție.;Βάση: ποσοστό όγκου, νέκρωση, μακροδιατομή.;Base: porcentaje tumoral, necrosis y macrodisección.;Base : teneur tumorale, nécrose, macrodissection.
method.he_review.label;msg_ae491ef74267858b;methods;catalog;catalog[he_review].label;translatable;True;ae491ef74267858b3a6444159be6e7215ac84c52484b1de9a5f59bcac7339711;HE-Reevaluation + Tumorareal markieren;;;H&E re-evaluation + mark tumour area;Reevaluare H&E + marcarea zonei tumorale;Επανεκτίμηση H&E + επισήμανση περιοχής όγκου;Reevaluación H&E + marcado del área tumoral;Réévaluation H&E + marquage de la zone tumorale
